dateTime,dos1rate,peak_std,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,flag,AE,time_cc,space_cc,time_spatial_A,time_spatial_B,peak_width_A,peak_width_B,leader_counts_10,follower_counts_10,leader_counts_05,follower_counts_05
2015-05-12 00:30:37.399999,320.002,3.8890928207994655,6.239809999999999,12.2484,-55.6203,159.458,657.03,60.6384,8.04715,60.6484,1.0,0.0,76.0,-0.1253900508328976,0.8150899466615633,2015-05-12 00:30:29.352849,2015-05-12 00:30:37.399999,,0.6951881195547062,3279.978,2760.015,1829.9699999999998,1470.0089999999998
2015-05-12 08:22:29.199999,670.0039999999998,9.460212242764577,4.63246,22.4251,-59.4173,-163.93200000000004,632.97,58.2436,7.7016899999999975,58.253,1.0,4.0,670.0,-0.07063023824214891,0.8134475903063229,2015-05-12 08:22:21.498309,2015-05-12 08:22:29.199999,0.4400005599946401,,3180.0170000000003,5660.029999999999,1820.0099999999998,3050.016
2015-05-12 09:27:15.500000,300.002,2.7735125017987325,4.8148599999999995,22.0413,61.1637,-151.79,678.567,57.9156,7.707889999999999,57.9292,1.0,0.0,447.0,0.5258681157024216,0.8052967910255047,2015-05-12 09:27:07.792110,2015-05-12 09:27:15.500000,0.09999950000499976,0.34065945900208083,550.0038999999998,1270.0073999999995,380.00289999999995,920.005
2015-05-12 14:03:56.799999,670.0039999999998,7.378669541152539,5.919,9.56231,56.1889,-67.6664,700.738,57.5827,7.6891,57.593999999999994,1.0,0.0,687.0,-0.18292940632520824,0.8100245868844163,2015-05-12 14:03:49.110899,2015-05-12 14:03:56.799999,0.05002333333333322,0.8189039479230862,3230.016,5609.981999999999,1900.0099999999998,3060.016
2015-05-12 15:03:15.199999,960.005,2.491014410680203,7.869389999999999,12.0666,-80.2374,-16.2813,648.731,56.6935,7.51058,56.693999999999996,0.0,0.0,350.0,0.2104172422444,0.8225805754522612,2015-05-12 15:03:07.689419,2015-05-12 15:03:15.199999,0.1750000000000008,0.7727593503370138,5250.027999999998,7670.040999999998,2690.0150000000003,4030.022
2015-05-12 15:56:11.400000,170.00099999999995,3.1529732548852194,5.9047300000000025,23.5533,68.5648,117.132,684.595,56.2412,7.49028,56.2493,1.0,0.0,355.0,-0.4348865250598265,0.8466031312823736,2015-05-12 15:56:11.400000,2015-05-12 15:56:18.890280,0.3230765070292177,,950.0058,1850.009,640.0038,1050.0049999999999
2015-05-12 15:56:13.599999,250.00099999999998,4.2000075999932,5.844469999999999,23.5484,68.441,116.986,684.554,56.2403,7.4900600000000015,56.2484,1.0,0.0,355.0,-0.463618699870031,0.8553127857635648,2015-05-12 15:56:13.599999,2015-05-12 15:56:21.090059,0.3287453252716761,,1290.0078999999996,2029.9885,850.0049999999999,1230.007
2015-05-12 15:56:17.500000,230.00099999999998,3.29089140239362,5.9492400000000005,23.5568,68.6452,117.18,684.375,56.2389,7.4897100000000005,56.2471,1.0,0.0,355.0,0.0177731445572759,0.9601768163205704,2015-05-12 15:56:10.010290,2015-05-12 15:56:17.500000,,0.3799895892853953,779.9993,1299.9969,470.0037,910.0049999999999
2015-05-12 15:56:18.800000,270.001,5.374023699242092,5.92048,23.5546,68.5721,117.094,684.304,56.2384,7.4896,56.2466,1.0,0.0,355.0,1.8983017950350082e-06,0.8801945758816014,2015-05-12 15:56:11.310400,2015-05-12 15:56:18.800000,,0.2701397530857553,1000.0061,1620.0079999999996,590.0035,990.0049999999999
2015-05-12 16:30:06.200000,110.001,3.015126876707629,6.3692699999999975,21.0137,-54.9107,76.3761,630.937,56.6687,7.4923,56.6781,0.0,4.0,442.0,0.10422215344984156,0.8474032596420518,2015-05-12 16:30:06.200000,2015-05-12 16:30:13.692300,0.4410695293459903,0.1999845048035107,460.00195,690.0032000000001,390.0025,450.0034
2015-05-12 16:30:07.599999,110.001,5.455362634553518,6.18922,21.0364,-54.543,76.5139,631.048,56.67,7.492489999999999,56.6794,1.0,4.0,442.0,0.3069694549994181,0.8132256041137967,2015-05-12 16:30:00.107509,2015-05-12 16:30:07.599999,0.1,0.7666666666666665,540.0029999999998,1040.0083,330.0018,590.005
2015-05-12 18:59:26.000000,260.001,3.000020624950196,5.96817,8.16427,63.4624,-145.743,701.3710000000003,57.3133,7.65235,57.3209,1.0,0.0,591.0,0.4811424155153488,0.8803132879029465,2015-05-12 18:59:18.347650,2015-05-12 18:59:26.000000,,0.655952896824641,1410.0087999999994,1810.009,850.0049999999999,1100.0049999999999
2015-05-12 19:59:49.100000,760.0039999999997,2.753052680458297,4.87993,13.1529,-70.5548,-121.314,653.548,57.5179,7.6262300000000005,57.5217,1.0,0.0,413.0,0.13701314088894476,0.8586649431992648,2015-05-12 19:59:49.100000,2015-05-12 19:59:56.726230,0.6560308373791728,,6140.034000000001,9180.062999999998,3620.0199999999995,4890.04
2015-05-12 19:59:54.100000,730.0039999999997,2.340828234818076,4.821269999999998,13.1245,-70.2755,-121.712,653.757,57.5194,7.6266,57.5234,1.0,0.0,413.0,0.6817877145673603,0.8266385558863053,2015-05-12 19:59:54.100000,2015-05-12 20:00:01.726600,0.5204396350675203,,5919.959,9219.969999999998,3379.9449999999997,4989.947
2015-05-12 21:26:21.800000,910.005,4.542204060650612,4.04325,20.4221,-64.6376,-3.36645,635.558,57.2112,7.5670699999999975,57.2157,0.0,4.0,217.0,0.06601838355935502,0.8251230964173992,2015-05-12 21:26:14.232930,2015-05-12 21:26:21.800000,,0.9082594516926504,6470.034000000001,7310.041,3440.018,4360.025
2015-05-13 01:44:09.300000,320.002,3.376648834557672,10.2936,0.9101809999999999,65.0409,-33.251,680.467,56.6029,7.534510000000001,56.6115,-1.0,0.0,688.0,-0.2505983074617218,0.8739377565910602,2015-05-13 01:44:01.765490,2015-05-13 01:44:09.300000,0.06249981250281263,0.8688154699969676,2080.01,2630.0159999999996,1110.0049999999999,1500.01
2015-05-13 01:45:41.899999,1100.01,7.723088145030108,5.3855,0.271173,59.2118,-37.5199,675.5219999999998,56.588,7.528389999999999,56.5991,2.0,0.0,699.0,0.3317705385839814,0.8164069382795296,2015-05-13 01:45:41.899999,2015-05-13 01:45:49.428389,0.474496510444294,0.0583333333333333,7040.046999999999,4100.021000000002,4490.033,2450.013
2015-05-13 01:46:25.600000,1000.01,7.810050949842875,4.61139,0.0960644,57.0833,-38.8155,673.3810000000002,56.5821,7.5256,56.5944,2.0,0.0,699.0,0.6600308486711434,0.8383420932982857,2015-05-13 01:46:18.074400,2015-05-13 01:46:25.600000,,0.5773835660407973,3859.959,6219.946999999999,2419.951,4329.937
2015-05-13 03:26:04.500000,730.0039999999997,6.905443877917455,4.140569999999999,23.2346,50.4965,-66.4324,667.051,56.4544,7.503260000000001,56.4702,1.0,0.0,446.0,-0.4983224394404582,0.9665976926600848,2015-05-13 03:25:56.996740,2015-05-13 03:26:04.500000,,0.6398921447190962,4379.977,4349.9529999999995,2419.9660000000003,2680.014
2015-05-13 03:59:46.899999,1170.01,9.060147691544364,5.156219999999999,21.5479,-72.6262,-111.07600000000001,639.612,56.6822,7.50025,56.684,1.0,4.0,263.0,0.4681134874278608,0.8633949899449891,2015-05-13 03:59:46.899999,2015-05-13 03:59:54.400249,0.4613176192071695,,6570.048000000002,8529.983,4830.038,4450.037
2015-05-13 05:39:37.500000,1020.01,3.0424431339857967,,21.8336,-78.7736,-154.225,643.2719999999998,56.451,7.472869999999999,56.4514,-1.0,0.0,1049.0,0.2907283903847941,0.8164290228072966,2015-05-13 05:39:37.500000,2015-05-13 05:39:44.972870,0.3809599624251079,,4709.992,6849.991999999999,2980.021,4720.0289999999995
2015-05-13 05:52:32.899999,1170.01,4.447034740676667,4.4949,10.5154,-50.185,76.8414,661.778,56.6435,7.522989999999999,56.6578,1.0,4.0,1132.0,-0.12387784573356295,0.8481723744682723,2015-05-13 05:52:25.377009,2015-05-13 05:52:32.899999,0.7785713367352187,0.8219392498107319,8040.044,10540.085,4150.023,5590.05
2015-05-13 06:24:02.500000,490.00300000000004,4.714990763517811,4.40435,10.2365,63.4586,43.1067,701.1160000000001,56.2797,7.5141,56.2871,1.0,0.0,1017.0,0.6153836463699853,0.8266844302144063,2015-05-13 06:23:54.985900,2015-05-13 06:24:02.500000,0.07500000000000062,0.7581810747487585,2590.014,3910.021,1390.0069999999998,2310.0130000000004
2015-05-13 07:27:05.900000,1160.01,4.204808113607702,6.9316,10.1885,-61.318999999999996,58.3625,657.992,56.4866,7.49575,56.4944,0.0,0.0,510.0,0.4877163565058784,0.8494216792996004,2015-05-13 07:27:05.900000,2015-05-13 07:27:13.395750,0.4927520822642525,,8550.071,13320.1,5130.044,7270.05
2015-05-13 07:28:21.699999,1450.01,6.651822527579258,5.295719999999998,10.202,-57.2913,55.8003,659.5930000000002,56.5031,7.5004800000000005,56.5132,0.0,0.0,471.0,0.5083068697691905,0.848131025771855,2015-05-13 07:28:14.199519,2015-05-13 07:28:21.699999,,0.8792698703289317,9770.069,13010.1,5120.04,6930.05
2015-05-13 19:26:39.600000,1990.01,3.41569254416038,5.72843,8.141639999999999,64.1784,-153.08700000000005,700.845,56.1942,7.5023,56.2,1.0,0.0,1175.0,0.8025764094360383,0.8339107169691328,2015-05-13 19:26:32.097700,2015-05-13 19:26:39.600000,,0.5971734357282472,10180.077,14870.09,5820.05,8590.05
2015-05-13 20:26:05.700000,980.005,7.811093280053072,5.8657900000000005,13.5931,-72.9554,-124.09100000000001,654.367,56.6748,7.51501,56.6769,1.0,0.0,947.0,0.3358695490703689,0.8558605451569563,2015-05-13 20:26:05.700000,2015-05-13 20:26:13.215010,0.4978572880930721,0.11785714285714295,6060.034000000001,6140.033000000001,4380.023999999999,3720.02
2015-05-13 22:55:04.400000,600.003,6.9484125486498245,6.404059999999999,1.31041,66.2985,10.1199,679.9780000000002,55.3029,7.3608699999999985,55.3093,1.0,0.0,495.0,-0.0008480696025167585,0.8844917685867825,2015-05-13 22:55:04.400000,2015-05-13 22:55:11.760870,0.4162143823075653,,3360.0170000000003,5140.026999999999,2170.011,3220.018
2015-05-14 02:12:40.399999,710.0039999999997,2.7221876475424835,6.0263,0.14172300000000002,59.3385,-44.2017,673.5089999999999,55.065,7.3236,55.0734,1.0,0.0,226.0,0.7934724694562009,0.8261367157711456,2015-05-14 02:12:40.399999,2015-05-14 02:12:47.723599,0.7530302846649415,0.9537641271017062,6609.973999999997,7279.957999999999,3500.0199999999995,3939.939
2015-05-14 03:03:28.699999,559.947,4.2166969037545,6.23685,11.3906,-51.4352,119.565,663.1239999999998,55.7536,7.4058899999999985,55.769,1.0,0.0,380.0,-0.4297944404239455,0.8453011156176037,2015-05-14 03:03:28.699999,2015-05-14 03:03:36.105889,0.4355233381181111,,3959.966,6439.9569999999985,2189.956,3389.9410000000003
2015-05-14 03:50:16.600000,380.00199999999995,3.731099089480757,11.7669,23.5453,60.4646,-67.97399999999999,674.1060000000001,54.8854,7.3001,54.8976,-1.0,0.0,265.0,0.7522299100738821,0.8760151620624498,2015-05-14 03:50:09.299900,2015-05-14 03:50:16.600000,,0.5482834947570692,2079.998,2499.995,1280.0079999999998,1550.0079999999998
2015-05-14 07:54:06.599999,1760.01,7.914695536969418,6.4004199999999996,10.111,-61.7149,51.8386,660.179,55.1959,7.32672,55.2048,0.0,0.0,146.0,-0.18051866141152045,0.891671041418648,2015-05-14 07:53:59.273279,2015-05-14 07:54:06.599999,,0.8312519146101962,11360.08,14710.1,6570.045,8300.05
2015-05-14 07:54:11.800000,1540.01,6.392972971051768,6.10418,10.1179,-60.9777,51.3727,660.227,55.1969,7.32702,55.206,0.0,0.0,146.0,0.20139248162875253,0.8138349606266913,2015-05-14 07:54:11.800000,2015-05-14 07:54:19.127020,0.6120100850309615,,10990.08,13570.1,6700.05,7300.05
2015-05-14 08:29:45.600000,300.002,3.834072508443644,6.0334900000000005,10.4863,66.5634,9.11355,700.288,54.6819,7.29938,54.6895,1.0,0.0,72.0,0.4682430041289316,0.8223247384484459,2015-05-14 08:29:38.300620,2015-05-14 08:29:45.600000,0.6327475841004176,0.620471823493334,1759.9979999999996,2269.987,849.9929999999999,1309.983
2015-05-14 11:05:56.200000,630.003,5.082353954214014,7.61645,10.1143,-74.10300000000002,18.2103,655.021,54.9176,7.28253,54.9203,0.0,0.0,106.0,0.5038007231485951,0.8039733547845719,2015-05-14 11:05:56.200000,2015-05-14 11:06:03.482530,0.6477286241411284,0.6734511363636365,4819.9670000000015,6039.9659999999985,2760.014,2950.0170000000003
2015-05-15 00:49:05.500000,370.00199999999995,4.10998001449358,6.8882,8.69781,71.419,118.538,699.041,52.4945,7.0053600000000005,52.4998,1.0,0.0,142.0,0.2489581711786399,0.9092550886803916,2015-05-15 00:49:05.500000,2015-05-15 00:49:12.505360,0.4383467083052214,,2229.992,2690.012,1490.009,1490.0069999999998
2015-05-15 00:59:57.399999,440.00199999999995,4.221188426964326,9.73884,1.28073,66.4227,-21.0038,677.505,52.2463,6.95148,52.2524,0.0,0.0,140.0,0.2775016594870246,0.8120211454479728,2015-05-15 00:59:50.448519,2015-05-15 00:59:57.399999,,0.8533100560288277,3070.0170000000003,3700.018999999999,1600.0099999999998,1880.0099999999998
2015-05-15 01:00:10.500000,380.00199999999995,3.5688780952467853,8.19885,1.1174600000000001,65.271,-22.0564,676.753,52.2429,6.950489999999999,52.2493,0.0,0.0,140.0,0.7755424672204992,0.8676063733560576,2015-05-15 01:00:10.500000,2015-05-15 01:00:17.450490,0.6161289282004632,,2560.014,3999.992,1610.0099999999998,2190.011
2015-05-15 21:01:12.599999,130.001,1.4924016226712578,2.01989,21.8294,-35.0031,14.4294,623.441,51.4433,6.79817,51.4631,0.0,4.0,64.0,0.4291664613161877,0.9835637219776104,2015-05-15 21:01:12.599999,2015-05-15 21:01:19.398169,0.312878775310006,,280.0019,370.0003,200.00140000000002,260.0017
2015-05-16 01:28:03.799999,220.00099999999998,3.4112186329791023,6.7850100000000015,0.682763,62.5522,-31.0941,671.893,51.0869,6.792489999999999,51.095,0.0,0.0,389.0,0.8143562974732539,0.8487746373838481,2015-05-16 01:27:57.007509,2015-05-16 01:28:03.799999,0.5125004332668881,0.6522268765701302,1529.9996999999996,1729.9919999999993,770.005,1030.0049999999999
2015-05-17 07:36:44.600000,740.0039999999997,4.882410881080907,7.7571,10.1353,-63.4731,57.376999999999995,666.073,49.203,6.53644,49.2095,0.0,0.0,261.0,0.3968519000468867,0.8203960202198681,2015-05-17 07:36:38.063560,2015-05-17 07:36:44.600000,0.6902183758657571,0.5951243378800755,2629.995,5330.03,1480.0079999999998,3170.018
2015-05-20 10:33:01.199999,370.00199999999995,2.4370972060135068,6.9408600000000025,10.006,-71.3723,21.5491,669.1310000000002,44.0214,5.84964,44.028,0.0,0.0,111.0,-0.08910787936287752,0.8058110918921615,2015-05-20 10:33:01.199999,2015-05-20 10:33:07.049639,0.5322766732454812,0.06666666666666536,2679.985,2960.015000000001,1600.0089999999998,1650.0089999999998
2015-05-20 12:09:16.600000,270.001,2.7716136735439263,7.62662,10.4215,-76.2488,7.8139600000000025,666.309,43.9999,5.84405,44.0032,0.0,0.0,316.0,0.2381510460389872,0.8829200663693515,2015-05-20 12:09:16.600000,2015-05-20 12:09:22.444050,0.7023556781655298,,2050.009,2159.99,1270.0049999999999,1090.0049999999999
2015-06-13 10:33:32.899999,250.00099999999998,15.491191045236,7.47693,10.2906,66.6187,-22.1424,641.803,13.5096,1.7883900000000001,13.5298,0.0,0.0,324.0,-0.6185476035813957,0.9157378247898892,2015-06-13 10:33:31.111609,2015-06-13 10:33:32.899999,0.10000050000000042,0.5116672013887442,920.0066,1859.999,400.00300000000004,1060.0049999999999
2015-07-09 14:58:19.800000,360.00199999999984,15.362460146312893,9.49006,12.1309,-81.4234,-1.10401,708.291,27.5278,3.6781,27.5306,0.0,0.0,358.0,-0.2277342925372064,0.8107685183174298,2015-07-09 14:58:16.121900,2015-07-09 14:58:19.800000,,0.7204553558311768,1420.0099999999998,2770.016,730.005,1640.0089999999998
2015-07-10 00:00:46.799999,100.001,2.8460641243654368,8.55144,1.3894799999999998,67.3899,-5.51955,642.8580000000002,28.7846,3.81109,28.8001,0.0,0.0,76.0,0.10310254704866524,0.8349953656603445,2015-07-10 00:00:42.988909,2015-07-10 00:00:46.799999,,0.4958306921297762,420.0024,670.0051000000002,230.00130000000001,420.0037
2015-07-13 10:02:24.300000,400.00199999999995,5.21777039308943,3.4176900000000003,22.1289,-49.2774,174.998,710.6239999999997,29.204,3.9060300000000003,29.2331,1.0,4.0,392.0,0.5425216136948322,0.8630862583800809,2015-07-13 10:02:24.300000,2015-07-13 10:02:28.206030,0.3163794499847521,0.361904195010636,1400.0087,1240.0002,1020.0059999999999,760.0049
2015-07-13 10:55:07.299999,1060.01,8.450234558732841,5.8128400000000005,10.1061,62.9678,-24.7789,622.939,29.3705,3.87802,29.385,2.0,0.0,474.0,0.7053690249023159,0.8789474698775984,2015-07-13 10:55:03.421979,2015-07-13 10:55:07.299999,,0.7484878849123137,6070.003999999999,8560.056,3660.019,4680.034
2015-07-13 13:32:17.100000,1820.01,7.204960626591048,6.1707800000000015,10.748,-75.7955,-14.4236,694.55,28.5788,3.81129,28.5852,0.0,0.0,414.0,0.13322084368038725,0.9112981484774008,2015-07-13 13:32:17.100000,2015-07-13 13:32:20.911290,0.6244750937494142,,13890.09,17590.1,8190.05,9300.05
2015-07-13 14:07:59.200000,170.00099999999995,3.1529732548852194,4.91671,9.39466,53.5022,-67.949,617.997,28.9771,3.82441,29.0041,1.0,0.0,348.0,-0.15624888255167627,0.826212184309023,2015-07-13 14:07:59.200000,2015-07-13 14:08:03.024410,0.4214293142850144,0.07500000000000026,950.0066,2390.012,620.0043999999999,1520.0069999999998
2015-07-13 16:00:54.000000,3550.02,12.477830346850679,5.8964,23.3876,68.5259,115.632,650.12,29.7062,3.9371300000000002,29.7176,1.0,0.0,571.0,-0.3371969989279557,0.8528778935518609,2015-07-13 16:00:50.062870,2015-07-13 16:00:54.000000,,0.0502232023284467,18480.042,23450.03,10900.068,12499.97
2015-07-13 16:34:56.299999,360.00199999999984,5.66668592589429,5.94182,20.8373,-54.1781,75.0341,711.283,29.1904,3.9040199999999996,29.2188,0.0,4.0,648.0,0.44793964016504906,0.8446149751448999,2015-07-13 16:34:56.299999,2015-07-13 16:35:00.204019,0.4480000346663502,0.7524999999995604,2490.0055,3290.018,1500.0089999999998,1790.0099999999998
2015-07-13 17:25:16.100000,1980.01,8.961556787458761,6.33752,8.33934,59.6618,-120.211,621.14,29.408,3.8824,29.4268,1.0,0.0,847.0,0.8472732543676379,0.9081228386092196,2015-07-13 17:25:16.100000,2015-07-13 17:25:19.982400,0.4074047182580432,,13580.079,18029.9,8070.05,9910.050000000001
2015-07-13 17:38:46.399999,380.00199999999995,4.055541077948698,5.908119999999999,23.9681,67.9997,90.6092,650.379,29.7347,3.9411199999999997,29.7463,1.0,0.0,863.0,0.32341617032804865,0.8078336493263557,2015-07-13 17:38:46.399999,2015-07-13 17:38:50.341119,0.5525347120867468,,2920.016,3710.0,1690.0099999999998,2240.0130000000004
2015-07-13 17:38:49.700000,460.00199999999995,4.865588719951937,5.82333,23.9581,67.8115,90.3977,650.5740000000002,29.7356,3.9413099999999996,29.7474,1.0,0.0,863.0,0.4025515067317963,0.8963389725161787,2015-07-13 17:38:49.700000,2015-07-13 17:38:53.641310,0.4714020457031479,,2760.014,3920.022,1970.0099999999998,2380.0130000000004
2015-07-13 19:17:08.900000,1600.01,9.518773861527604,5.2295300000000005,0.388521,65.9709,64.043,651.755,29.7612,3.9455699999999996,29.7757,1.0,0.0,836.0,-0.04957763974773177,0.8067678900833763,2015-07-13 19:17:08.900000,2015-07-13 19:17:12.845570,0.5346406338503268,0.25681818181818195,10910.074,13939.97,6320.044,7380.040000000001
2015-07-13 19:17:42.100000,1790.01,7.407105925066133,4.52834,0.25533,64.0469,62.3126,652.966,29.7683,3.9473199999999995,29.7852,1.0,0.0,877.0,-0.4918165407982977,0.8855894006054886,2015-07-13 19:17:42.100000,2015-07-13 19:17:46.047320,0.4817954148047277,,13800.09,14840.1,7930.05,7130.05
2015-07-13 21:34:00.800003,259.975,3.529762001679821,5.5498,19.3093,-73.6319,-17.0612,709.253,29.0755,3.88576,29.0832,0.0,4.0,499.0,-0.10328605949718693,0.9227051170882268,2015-07-13 21:34:00.800003,2015-07-13 21:34:04.685763,0.4213199113549132,0.4999594466918614,1679.9833999999996,1729.9848000000004,1029.9789999999998,1179.981
2015-07-14 00:11:36.899999,370.00199999999995,5.260789707616278,5.1323099999999995,0.7096180000000001,62.0962,-12.5545,654.445,29.818,3.9549800000000004,29.8375,2.0,0.0,572.0,0.5619350549235427,0.8304153573266871,2015-07-14 00:11:36.899999,2015-07-14 00:11:40.854979,0.7184159557054962,0.4070756878535591,3039.9970000000008,2200.013,1800.0099999999998,1120.0059999999999
2015-07-14 01:49:12.900000,150.001,3.6147956450615983,7.86097,0.481529,62.9817,-36.3679,654.2909999999998,29.8415,3.9579199999999997,29.8602,0.0,0.0,404.0,0.1938218922406196,0.9096928024676468,2015-07-14 01:49:08.942080,2015-07-14 01:49:12.900000,0.4625050624746875,0.4934068299725549,590.00345,840.0044,310.00145,580.0042
2015-07-14 03:29:06.200000,490.00300000000004,5.000013265288941,5.90525,23.2564,55.5388,-65.5177,658.676,29.888,3.9673,29.9172,1.0,0.0,243.0,0.5851475571055638,0.820064170085059,2015-07-14 03:29:02.232700,2015-07-14 03:29:06.200000,0.7386474246431944,0.6198343575755253,3379.9729999999995,3329.9790000000007,1919.9649999999997,2199.973
2015-07-14 09:08:26.300000,620.003,1.5403175648925338,6.96983,9.75866,-67.168,37.3165,683.5830000000002,29.0626,3.87035,29.0785,0.0,0.0,50.0,0.18841407771063,0.8507558544519057,2015-07-14 09:08:22.429650,2015-07-14 09:08:26.300000,0.12499999999999982,0.8524498630326685,3390.0169999999994,5140.027999999998,1940.0099999999998,3050.016
2015-07-16 09:47:46.299999,1130.01,3.4807082549415287,6.9790399999999995,22.1994,-59.0659,174.48,708.443,29.7639,3.97859,29.7871,1.0,4.0,612.0,-0.33974247344235403,0.8773300347196452,2015-07-16 09:47:46.299999,2015-07-16 09:47:50.278589,0.7561145353150062,0.16723194444444114,10329.985,11850.1,5370.045,6160.05
2015-07-20 10:09:12.000000,190.00099999999998,2.085166714478384,9.231489999999999,9.70985,-74.1333,32.1961,676.9,30.035,3.99551,30.0426,0.0,0.0,313.0,0.3712812990064644,0.8242396275235732,2015-07-20 10:09:08.004490,2015-07-20 10:09:12.000000,,,1410.0099999999998,1470.0089999999998,680.005,840.0049999999999
2015-07-20 10:48:12.599999,260.001,2.549122411753287,8.346680000000001,10.165,67.4182,-26.8461,636.816,30.9289,4.0915099999999995,30.938000000000002,0.0,0.0,400.0,-0.5070765915755389,0.8629165394749776,2015-07-20 10:48:08.508489,2015-07-20 10:48:12.599999,,0.14583333333333348,890.0072,1890.0093,440.0037,1080.0049999999999
2015-07-20 10:48:28.000000,80.0004,2.156680897525184,9.13989,10.1783,68.5359,-28.0858,637.504,30.9343,4.09258,30.9426,0.0,0.0,400.0,0.01422113817146285,0.801485930249687,2015-07-20 10:48:28.000000,2015-07-20 10:48:32.092580,0.4500100832829168,0.16665394677200362,449.9964,1079.998,299.99559999999997,620.005
2015-07-20 11:46:23.000000,520.003,2.640162506573933,7.95165,10.1049,-75.9816,12.5115,678.71,30.046999999999997,3.99804,30.0531,0.0,0.0,415.0,0.4771465074189184,0.8124651828205907,2015-07-20 11:46:19.001960,2015-07-20 11:46:23.000000,,0.5618083948657147,2749.987,3519.969,1350.0069999999998,2269.963
2015-07-20 19:51:36.700000,380.00199999999995,4.857156559747574,8.48559,16.1449,-81.7898,-39.4888,688.696,30.1093,4.01179,30.1113,0.0,0.0,46.0,-0.2419996805448899,0.8720219075667272,2015-07-20 19:51:32.688210,2015-07-20 19:51:36.700000,,,2150.011,2830.0149999999994,1080.0049999999999,1560.009
2015-07-20 21:31:30.199999,160.001,4.1184446459530815,9.00399,15.3556,-80.0145,-115.103,682.7080000000002,30.0981,4.0069300000000005,30.1014,0.0,0.0,54.0,0.5479201183776576,0.8370155196477866,2015-07-20 21:31:30.199999,2015-07-20 21:31:34.206929,0.7195772887529546,0.7850468995310049,1349.9995,2169.984,780.005,1209.9789999999998
2015-07-20 21:32:23.199999,270.001,1.9639563360429841,8.74296,14.7804,-77.9974,-126.887,680.029,30.0929,4.00478,30.0975,0.0,0.0,54.0,0.08273951312447966,0.8738718851205334,2015-07-20 21:32:19.195219,2015-07-20 21:32:23.199999,0.06249995312541015,0.5886380681818182,1479.995,2040.01,840.0049999999999,1100.0049999999999
2015-07-20 22:23:30.199999,120.001,1.2247458920135912,9.020769999999999,1.51054,69.6209,21.2508,666.1339999999999,31.1264,4.13469,31.1368,0.0,0.0,78.0,0.4255232046325935,0.8943784527437819,2015-07-20 22:23:30.199999,2015-07-20 22:23:34.334689,0.4532465613952212,0.4500002499987499,900.0014,1040.0078,520.0043999999999,560.0043
2015-07-20 22:23:35.399999,250.00099999999998,3.6147956450615983,8.959719999999997,1.5033,69.5638,21.1382,666.29,31.1268,4.134869999999999,31.1374,0.0,0.0,78.0,2.3339562918411897e-05,0.8595938671038295,2015-07-20 22:23:31.265129,2015-07-20 22:23:35.399999,,0.4507598461538461,1509.9924999999996,1649.996,900.0049999999999,979.991
2015-07-21 00:43:31.600000,250.00099999999998,4.2000075999932,7.3651100000000005,19.5627,-79.2965,-83.8882,691.635,30.259,4.03355,30.2618,0.0,0.0,78.0,0.6957780297026438,0.8605048979608423,2015-07-21 00:43:27.566450,2015-07-21 00:43:31.600000,,,1070.0081,1829.988,630.005,1090.0049999999999
2015-07-21 01:41:01.500000,160.001,3.75001078123462,7.723139999999999,0.518073,63.1614,-34.2417,670.325,31.2367,4.1525,31.2544,0.0,0.0,81.0,0.1449504289287405,0.8491183544468259,2015-07-21 01:40:57.347500,2015-07-21 01:41:01.500000,,0.4369228327828813,649.9938,760.003,419.99250000000006,540.0038
2015-07-21 05:34:31.899999,120.001,8.660277131824362,7.27729,21.7961,-72.4373,-135.031,695.7660000000003,30.3341,4.04635,30.3413,0.0,4.0,72.0,0.1864735403032376,0.9132975289682016,2015-07-21 05:34:27.853649,2015-07-21 05:34:31.899999,0.4,0.4828557216511069,560.00185,670.0049,380.00190000000003,480.00379999999996
2015-07-21 12:12:19.300000,250.00099999999998,2.8867460001271517,9.14045,10.3026,-78.3368,14.6449,679.0310000000002,30.1522,4.01208,30.1563,0.0,0.0,361.0,0.2301385069142121,0.8117397718720334,2015-07-21 12:12:15.287920,2015-07-21 12:12:19.300000,,0.831654332416214,1469.994,1909.987,859.9889999999999,1140.0049999999999
2015-07-22 11:02:37.299999,680.0039999999998,4.0018502965313765,7.955239999999999,9.89668,-74.4805,19.5917,672.53,30.39,4.0402,30.3968,0.0,0.0,433.0,0.1048472801401809,0.8158129350668368,2015-07-22 11:02:33.259799,2015-07-22 11:02:37.299999,,0.8293396886982005,2979.9949999999994,5879.965999999999,1630.0089999999998,3149.951
2015-07-22 15:07:56.100000,310.002,4.5825866058373625,7.03649,23.1351,70.4655,131.209,669.487,31.4666,4.18191,31.4759,1.0,0.0,228.0,0.25536567011814143,0.8480082560091864,2015-07-22 15:07:51.918090,2015-07-22 15:07:56.100000,0.7499897500512496,0.7333174999999998,899.9946,2119.991,509.9925,1300.0059999999999
